NO,category,Movie Name,File Size,Video Size,Video Length,Video Rate,Subtitle,File Name,filesize,disk
273,欧美单片,万圣节前夜的谋杀案, 4.35 GiB,1280 * 720, 1h 32mn,6735 Kbps,外挂中文,Poirot.Halloween.Party.2010.720p.BluRay.x264-DON.mkv,0,欧美单片1_3T
274,欧美单片,不朽, 5.51 GiB,1280 * 544, 1h 57mn,6739 Kbps,外挂中文|外挂中英,22.Bullets.2010.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
275,欧美单片,九死, 4.37 GiB,1280 * 544, 1h 26mn,7226 Kbps,外挂中英|外挂中文,Nine.Dead.2010.BluRay.720P.DTS.x264-CHD.mkv,0,欧美单片1_3T
276,欧美单片,从今以后, 6.49 GiB,1280 * 532, 2h 9mn,7201 Kbps,外挂中英,Hereafter.2010.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
277,欧美单片,单刀直入, 4.35 GiB,1280 * 544, 1h 24mn,7400 Kbps,外挂中英|外挂中文,单刀直入.Point.Blank.2010.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
278,欧美单片,危情3日, 6.54 GiB,1280 * 544, 2h 13mn,7030 Kbps,外挂中英,The.Next.Three.Days.2010.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
279,欧美单片,危情时速, 6.00 GiB,1280 * 534, 1h 38mn,8720 Kbps,外挂中英|外挂中文|外挂英文,Unstoppable.2010.Bluray.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
280,欧美单片,大地惊雷, 6.54 GiB,1280 * 544, 1h 50mn,8479 Kbps,外挂中英,大地惊雷.True.Grit.2010.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
281,欧美单片,天龙特攻队, 6.50 GiB,1280 * 544, 2h 13mn,6970 Kbps,外挂中英,The.A-Team.Extended.Cut.2010.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
282,欧美单片,巴黎谍影, 4.36 GiB,1280 * 546, 1h 32mn,6731 Kbps,外挂中英,From.Paris.With.Love.2010.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
283,欧美单片,弯刀, 6.54 GiB,1280 * 694, 1h 44mn,8925 Kbps,外挂中英,Machete.2010.BluRay.US.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
284,欧美单片,影子写手, 4.61 GiB,1280 * 544, 2h 8mn,5131 Kbps,外挂中英,The.Ghost.Writer 720p.mkv,0,欧美单片1_3T
285,欧美单片,怦然心动, 4.36 GiB,1280 * 720, 1h 29mn,6961 Kbps,外挂中英,怦然心动.Flipped.2010.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
286,欧美单片,战略特勤组, 4.36 GiB,1280 * 690, 1h 37mn,6433 Kbps,外挂中英,Unthinkable.2010.Bluray.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
287,欧美单片,救女心切, 4.37 GiB,1280 * 538, 1h 33mn,6708 Kbps,外挂中英,Inhale.2010.BluRay.720P.DTS.x264-CHD.mkv,0,欧美单片1_3T
288,欧美单片,极速复仇, 4.37 GiB,1280 * 536, 1h 37mn,6380 Kbps,外挂中英|未知字幕,Faster.2010.720p.BluRay.x264-Felony.mkv,0,欧美单片1_3T
289,欧美单片,波斯王子：时之刃, 6.54 GiB,1280 * 534, 1h 55mn,8076 Kbps,外挂中英,Prince.of.Persia.The.Sands.of.Time.2010.BluRay.720p.DTS.2Audio.x264-CHD.mkv,0,欧美单片1_3T
290,欧美单片,焦土之城, 5.50 GiB,1280 * 690, 2h 10mn,6031 Kbps,外挂中英,焦土之城.Incendies.2010.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
291,欧美单片,特工绍特, 4.33 GiB,1920 * 800, 1h 36mn,6398 Kbps,外挂中英,Salt 2010 DC BDRip 1080p DTS -HighCode [PublicHash].mkv,0,欧美单片1_3T
292,欧美单片,狂野目标, 4.36 GiB,1280 * 544, 1h 37mn,6375 Kbps,外挂中英,Wild.Target.2010.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
293,欧美单片,疤面鬼煞手, 4.36 GiB,1280 * 534, 1h 21mn,7649 Kbps,外挂中英,Jonah.Hex.2010.Bluray.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
294,欧美单片,盗梦空间, 8.40 GiB,1280 * 534, 2h 28mn,8117 Kbps,外挂中英,Inception.2010.BluRay.720p.DTS.2Audio.x264-CHD.mkv,0,欧美单片1_3T
295,欧美单片,禁闭岛, 6.54 GiB,1280 * 544, 2h 18mn,6785 Kbps,外挂中英,Shutter.Island.2010.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
296,欧美单片,精子调包记, 4.36 GiB,1280 * 544, 1h 41mn,6161 Kbps,外挂中英,The.Switch.2010.Bluray.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
297,欧美单片,索取者, 5.00 GiB,1280 * 534, 1h 47mn,6682 Kbps,外挂中英,Takers.2010.Bluray.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
298,欧美单片,终极快递, 4.39 GiB,1280 * 544, 1h 38mn,6376 Kbps,外挂中文,Coursier.2010.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
299,欧美单片,绝命反击, 5.00 GiB,1280 * 534, 1h 37mn,7379 Kbps,外挂中英,The.Losers.2010.Bluray.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
300,欧美单片,罗宾汉, 7.93 GiB,1280 * 534, 2h 35mn,7286 Kbps,外挂中英|外挂中文,Robin.Hood.2010.Unrated.DC.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
301,欧美单片,罪孽, 5.47 GiB,1280 * 534, 1h 53mn,6896 Kbps,外挂中英,罪孽.The.Debt.2010.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
302,欧美单片,致命伴旅, 4.36 GiB,1280 * 534, 1h 43mn,6038 Kbps,外挂中英,The.Tourist.2010.Bluray.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
303,欧美单片,艾利之书, 4.99 GiB,1280 * 534, 1h 57mn,6075 Kbps,外挂中英,The.Book.of.Eli.2010.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
304,欧美单片,葬礼上的死亡, 4.37 GiB,1280 * 528, 1h 32mn,6773 Kbps,外挂中文,death.at.a.funeral.2010.720p.bluray.x264-machd.mkv,0,欧美单片1_3T
305,欧美单片,诺卡斯劫案, 4.37 GiB,1280 * 696, 1h 27mn,7140 Kbps,外挂中文,sug-nokas720.mkv,0,欧美单片1_3T
306,欧美单片,谍海风云, 4.37 GiB,1280 * 720, 1h 44mn,5993 Kbps,外挂中英,Shanghai.2010.BluRay.720p.x264.AC3.mkv,0,欧美单片1_3T
307,欧美单片,通灵感应, 6.00 GiB,1280 * 534, 2h 9mn,6659 Kbps,外挂中英,Hereafter.2010.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
308,欧美单片,重生男人, 4.88 GiB,1280 * 544, 1h 59mn,5845 Kbps,外挂中英,Repo.Men.2010.UNRATED.BluRay.720p.DTS.x264-beAst.mkv,0,欧美单片1_3T
309,欧美单片,闰年, 4.37 GiB,1280 * 534, 1h 40mn,6234 Kbps,外挂中英,Leap.Year.2010.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
310,欧美单片,黑天鹅, 6.54 GiB,1280 * 534, 1h 48mn,8655 Kbps,外挂中英,Black.Swan.2010.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
311,欧美单片,黑暗边缘, 6.54 GiB,1280 * 534, 1h 56mn,8013 Kbps,外挂中英,Edge.of.Darkness.2010.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
312,欧美单片,三个火枪手, 4.37 GiB,1280 * 544, 1h 50mn,5656 Kbps,外挂中英|外挂中文,The Three Musketeers (2011) BluRay 720p x264 DTS-LTRG.mkv,0,欧美单片1_3T
313,欧美单片,不明身份, 5.00 GiB,1280 * 534, 1h 53mn,6324 Kbps,外挂中英,不明身份.Unknown.2011.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
314,欧美单片,互换身体, 4.99 GiB,1280 * 534, 1h 58mn,6048 Kbps,外挂中英,互换身体.The.Change-Up.UNRATED.2011.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
315,欧美单片,人群中的脸, 4.37 GiB,1280 * 534, 1h 42mn,6098 Kbps,外挂中文,Faces.in.the.Crowd.2011.BluRay.720p.AC3.x264-CHD.mkv,0,欧美单片1_3T
316,欧美单片,伊朗式分居, 5.17 GiB,1280 * 692, 2h 2mn,6024 Kbps,外挂中文,A.Separation.2011.BluRay.720p.AC3.x264-CHD.mkv,0,欧美单片1_3T
317,欧美单片,传染病, 5.01 GiB,1280 * 720, 1h 46mn,6738 Kbps,外挂中英,传染病.Contagion.2011.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
318,欧美单片,制胜一击, 4.74 GiB,1280 * 532, 1h 32mn,7313 Kbps,外挂中英,Haywire.2011.720p.BluRay.x264.DTS-HDChina [PublicHD].mkv,0,欧美单片1_3T
319,欧美单片,劫车, 3.48 GiB,1280 * 544, 1h 29mn,5573 Kbps,外挂中英,Carjacked.2011.BluRay.720p.AC3.x264-CHD.mkv,0,欧美单片1_3T
320,欧美单片,匿名者, 5.47 GiB,1280 * 544, 2h 9mn,6023 Kbps,外挂中英,匿名者.Anonymous.2011.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
321,欧美单片,后人, 5.47 GiB,1280 * 532, 1h 55mn,6809 Kbps,外挂中英|外挂中文,后人.The.Descendants.2011.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
322,欧美单片,命运规划局, 5.46 GiB,1280 * 694, 1h 45mn,7384 Kbps,外挂中英,命运规划局.The.Adjustment.Bureau.2011.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
323,欧美单片,坏守卫, 4.37 GiB,1280 * 544, 1h 35mn,6522 Kbps,外挂中文,The.Guard.2011.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
324,欧美单片,寻求正义, 5.00 GiB,1280 * 544, 1h 45mn,6819 Kbps,外挂中英,Seeking.Justice.2011.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
325,欧美单片,小红帽, 3.50 GiB,1280 * 534, 1h 40mn,4998 Kbps,外挂中英,Red.Riding.Hood.2011.BluRay.720p.DTS..x264-CHD.mkv,0,欧美单片1_3T
326,欧美单片,床伴逐个数, 6.52 GiB,1280 * 690, 1h 57mn,7956 Kbps,外挂中文,床伴逐个数.What's.Your.Number？Extend.2011.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
327,欧美单片,急速杀机, 5.00 GiB,1280 * 720, 1h 51mn,6398 Kbps,外挂中文|未知字幕,Kill.Speed.2011.Blu-ray.720p.x264.DTS.MySilu.mkv,0,欧美单片1_3T
328,欧美单片,捕蝇纸, 6.51 GiB,1920 * 818, 1h 27mn,9200 Kbps,外挂中英|未知字幕,捕蝇纸Flypaper.2011.BluRay.1080p.DTS.x264-CHD.mkv,0,欧美单片1_3T
329,欧美单片,携枪流浪汉, 3.64 GiB,1920 * 800, 1h 26mn,6029 Kbps,外挂中英|外挂中文,Hobo with a Shotgun (2011) BDRip 1080p DTS- HighCode.mkv,0,欧美单片1_3T
330,欧美单片,暗杀名单, 6.52 GiB,1920 * 1080, 1h 30mn,8850 Kbps,外挂中英,The.Hit.List.2011.BluRay.1080p.DTS.x264-CHD.mkv,0,欧美单片1_3T
331,欧美单片,曼谷奔逃, 6.01 GiB,1280 * 544, 1h 27mn,9800 Kbps,外挂中英|外挂中文,Freerunner.2011.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
332,欧美单片,替身, 4.35 GiB,1280 * 544, 1h 38mn,6339 Kbps,外挂中英,The.Double.2011.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
333,欧美单片,最佳拍档, 4.37 GiB,1280 * 720, 1h 52mn,5568 Kbps,外挂中文,The.Intouchables.2011.AKA.Untouchable.720p.BluRay.x264-GECKOS.mkv,0,欧美单片1_3T
334,欧美单片,永无止境, 5.01 GiB,1280 * 534, 1h 45mn,6796 Kbps,外挂中英,Limitless.2011.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
335,欧美单片,涉外大酒店, 5.46 GiB,1280 * 544, 2h 3mn,6318 Kbps,外挂中英,The.Best.Exotic.Marigold.Hotel.2011.720p.BluRay.X264-AMIABLE.mkv,0,欧美单片1_3T
336,欧美单片,源代码, 5.01 GiB,1280 * 720, 1h 33mn,7695 Kbps,外挂中英,Source.Code.2011.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
337,欧美单片,特别响，非常近, 5.51 GiB,1280 * 534, 2h 9mn,6091 Kbps,外挂中英,Extremely.Loud.and.Incredibly.Close.2011.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
338,欧美单片,特遣部队, 4.40 GiB,1280 * 720, 1h 30mn,6949 Kbps,外挂中英|未知字幕,Tactical.Force.2011.720p.BluRay.x264.DTS-HDChina.mkv,0,欧美单片1_3T
339,欧美单片,狂暴飞车, 5.51 GiB,1280 * 720, 1h 44mn,7543 Kbps,外挂中英,狂暴飞车.Drive.Angry.2011.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
340,欧美单片,猎人, 4.36 GiB,1280 * 546, 1h 41mn,6154 Kbps,外挂中英,猎人.The.Hunter.2011.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
341,欧美单片,猎头游戏, 4.37 GiB,1280 * 534, 1h 40mn,6251 Kbps,外挂中文,猎头游戏.Hodejegerne.2011.BluRay.720p.x264.DTS-HDChina.mkv,0,欧美单片1_3T
342,欧美单片,王子殿下, 4.37 GiB,1280 * 536, 1h 45mn,5932 Kbps,外挂中英,Your.Highness.2011.UNRATED.720p.BluRay.X264-AMIABLE.mkv,0,欧美单片1_3T
343,欧美单片,疯狂愚蠢的爱, 4.99 GiB,1280 * 534, 1h 58mn,6049 Kbps,外挂中英,疯狂愚蠢的爱.Crazy.Stupid.Love.2011.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
344,欧美单片,神秘来电, 3.00 GiB,1280 * 720, 1h 31mn,4692 Kbps,外挂中文,The.Caller.2011.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
345,欧美单片,空军一号, 6.56 GiB,1280 * 532, 2h 4mn,7539 Kbps,外挂中英,Air.Force.One.1997.BluRay.720p.x264.DTS.AC3.DualAudio-MySilu.mkv,0,欧美单片1_3T
346,欧美单片,绑架悬案, 4.36 GiB,1280 * 536, 1h 44mn,5999 Kbps,外挂中文|未知字幕,the.factory.2011.720p.bluray.x264-rovers.mkv,0,欧美单片1_3T
347,欧美单片,致命黑兰, 5.51 GiB,1280 * 544, 1h 51mn,7068 Kbps,外挂中英,致命黑兰.Colombiana.2011.UNRATED.BluRay.720P.DTS.x264-CHD.mkv,0,欧美单片1_3T
348,欧美单片,觉醒, 3.51 GiB,1280 * 544, 1h 46mn,4704 Kbps,外挂中英,觉醒.The.Awakening.2011.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
349,欧美单片,赛德克·巴莱, 6.50 GiB,1280 * 546, 2h 23mn,6479 Kbps,外挂中文,Warriors.Of.The.Rainbow.Seediq.Bale.Part.1.2011.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
350,欧美单片,赛德克·巴莱, 5.94 GiB,1280 * 546, 2h 11mn,6479 Kbps,外挂中文,Warriors.Of.The.Rainbow.Seediq.Bale.Part.2.2011.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
351,欧美单片,超级8, 6.53 GiB,1280 * 534, 1h 51mn,8364 Kbps,外挂中英,超级8.Super.8.2011.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
352,欧美单片,转弯, 3.00 GiB,1280 * 546, 1h 26mn,4972 Kbps,外挂中文,Swerve.2011.BluRay.720p.AC3.x264-CHD.mkv,0,欧美单片1_3T
353,欧美单片,铁甲钢拳, 5.45 GiB,1280 * 544, 2h 6mn,6156 Kbps,外挂中英,Real.Steel.2011.1080p.Bluray.x264.DTS-HDChina.mkv,0,欧美单片1_3T
354,欧美单片,隐居, 4.36 GiB,1280 * 544, 1h 29mn,6943 Kbps,外挂中英,Retreat.2011.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
355,欧美单片,非法入侵, 4.35 GiB,1280 * 530, 1h 30mn,6867 Kbps,外挂中英,Trespass.2011.BluRay.720p.AC3.x264-CHD.mkv,0,欧美单片1_3T
356,欧美单片,高楼大劫案, 4.34 GiB,1280 * 534, 1h 44mn,5948 Kbps,外挂中英,高楼大劫案.Tower.Heist.2011.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
357,欧美单片,魔鬼的替身, 4.37 GiB,1280 * 544, 1h 48mn,5743 Kbps,外挂中英,The.Devils.Double.2011.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
358,欧美单片,黑暗面, 4.37 GiB,1280 * 544, 1h 36mn,6484 Kbps,外挂中文,The.Hidden.Face.2011.720p.BluRay.x264.DTS-HDChina.mkv,0,欧美单片1_3T
359,欧美单片,侠探杰克, 5.50 GiB,1280 * 544, 2h 10mn,6041 Kbps,外挂中英,Jack.Reacher.2012.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
360,欧美单片,八月八日, 4.36 GiB,1280 * 546, 2h 12mn,4726 Kbps,外挂中文|未知字幕|外挂中英,August.8th.2012.BluRay.720p.AC3.x264-CHD.mkv,0,欧美单片1_3T
361,欧美单片,夺宝联盟, 5.47 GiB,1280 * 544, 2h 15mn,5762 Kbps,外挂中文,夺宝联盟.The.Thieves.2012.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
362,欧美单片,孤胆保镖, 6.07 GiB,1280 * 544, 2h 12mn,6540 Kbps,外挂中文|未知字幕,Schutzengel.2012.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
363,欧美单片,少年派的奇幻漂流, 5.46 GiB,1280 * 688, 2h 6mn,6158 Kbps,外挂中英,cb_lifeofpi.2012.720.mkv,0,欧美单片1_3T
364,欧美单片,应许之地, 4.36 GiB,1280 * 694, 1h 46mn,5859 Kbps,外挂中英,应许之地.Promised.Land.2012.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
365,欧美单片,恶灵入侵, 4.78 GiB,1280 * 530, 1h 32mn,7417 Kbps,外挂中英|外挂中文,恶灵入侵.The.Possession.2012.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
366,欧美单片,抓住外国佬, 4.37 GiB,1280 * 536, 1h 35mn,6524 Kbps,外挂中英,besthd-gringo-720p.mkv,0,欧美单片1_3T
367,欧美单片,无事生非, 5.07 GiB,1280 * 720, 1h 48mn,6663 Kbps,外挂中英|外挂中文,Much.Ado.About.Nothing.2012.720p.BluRay.DTS.x264-PublicHD.mkv,0,欧美单片1_3T
368,欧美单片,月升王国, 4.35 GiB,1280 * 694, 1h 33mn,6651 Kbps,外挂中英,月升王国.Moonrise.Kingdom.2012.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
369,欧美单片,爆头, 4.36 GiB,1280 * 690, 1h 31mn,6816 Kbps,外挂中英,Bullet.to.the.Head.2012.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
370,欧美单片,特工争风, 4.76 GiB,1920 * 800, 1h 44mn,6553 Kbps,外挂中英,This Means War 2012 UNRATED 1080p DTS multisub HUN HighCode.mkv,0,欧美单片1_3T
371,欧美单片,狩猎, 4.37 GiB,1280 * 544, 1h 50mn,5651 Kbps,外挂中英,狩猎.The.Hunt.2012.720p.BluRay.DTS.x264-HDWinG.mkv,0,欧美单片1_3T
372,欧美单片,环形使者, 3.40 GiB,1280 * 720, 1h 58mn,4096 Kbps,无字幕或内嵌字幕,环形使者.Looper.2012.BluRay.720p.x264.AC3-CMCT.mkv,0,欧美单片1_3T
373,欧美单片,登堂入室, 5.51 GiB,1280 * 688, 1h 44mn,7509 Kbps,外挂中文,Dans.la.maison.2012.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
374,欧美单片,神偷艳贼, 3.50 GiB,1280 * 544, 1h 29mn,5626 Kbps,外挂中英|外挂中文,Gambit.2012.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
375,欧美单片,禁运品, 6.53 GiB,1280 * 544, 1h 49mn,8529 Kbps,外挂中英,禁运品.Contraband.2012.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
376,欧美单片,窗台上的男人, 6.08 GiB,1280 * 534, 1h 42mn,8504 Kbps,外挂中英,窗台上的男人.Man.on.a.Ledge.2012.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
377,欧美单片,红灯, 4.38 GiB,1280 * 544, 1h 53mn,5505 Kbps,外挂中文,红灯.Red.Lights.2012.BluRay.720p.x264-HDChina.mkv,0,欧美单片1_3T
378,欧美单片,绝命密码站, 4.37 GiB,1280 * 536, 1h 28mn,7036 Kbps,外挂中英,The.Numbers.Station.2012.720p.BluRay.x264.DTS-HDWinG.mkv,0,欧美单片1_3T
379,欧美单片,美国战舰, 4.36 GiB,1280 * 720, 1h 29mn,6982 Kbps,外挂中文,American.Warships.2012.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
380,欧美单片,致命急件, 4.32 GiB,1280 * 532, 1h 30mn,6796 Kbps,外挂中英|未知字幕,premium.rush.2012.720p.bluray.dts.x264-publichd.mkv,0,欧美单片1_3T
381,欧美单片,蒂莫西的奇异生活, 5.00 GiB,1280 * 694, 1h 44mn,6844 Kbps,外挂中英,蒂莫西的奇异生活.The.Odd.Life.of.Timothy.Green.2012.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
382,欧美单片,藏身之所, 5.46 GiB,1280 * 528, 1h 54mn,6799 Kbps,外挂中英,Safe.House.720p.BluRay.X264-BLOW.mkv,0,欧美单片1_3T
383,欧美单片,被窃之物, 4.36 GiB,1280 * 720, 1h 35mn,6509 Kbps,外挂中英,Stolen.2012.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
384,欧美单片,被解救的姜戈, 7.92 GiB,1280 * 534, 2h 45mn,6856 Kbps,外挂中英,被解救的姜戈.Django.Unchained.2012.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
385,欧美单片,记忆提取, 4.37 GiB,1280 * 532, 1h 28mn,7042 Kbps,外挂中英,记忆提取.Extracted.2012.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
386,欧美单片,贝城亡命徒, 3.51 GiB,1280 * 534, 1h 38mn,5087 Kbps,外挂中英,贝城亡命徒.The.Baytown.Outlaws.2012.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
387,欧美单片,贝拉的魔法, 5.49 GiB,1280 * 690, 1h 49mn,7193 Kbps,外挂中英,The.Magic.of.Belle.Isle.2012.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
388,欧美单片,踪迹难寻, 4.37 GiB,1280 * 534, 1h 34mn,6588 Kbps,外挂中英,Gone.2012.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
389,欧美单片,迫降航班, 5.46 GiB,1280 * 536, 2h 18mn,5643 Kbps,外挂中英,迫降航班.flight.2012.720p.bluray.x264-sparks.mkv,0,欧美单片1_3T
390,欧美单片,逃离德黑兰, 5.46 GiB,1280 * 536, 2h 0mn,6493 Kbps,外挂中英,argo.2012.720p.bluray.x264-sparks.mkv,0,欧美单片1_3T
391,欧美单片,陷阱, 4.34 GiB,1280 * 544, 1h 34mn,6567 Kbps,外挂中英,Deadfall.2012.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
392,欧美单片,鸟鸣, 3.28 GiB,1280 * 720, 1h 24mn,5557 Kbps,外挂中英,Birdsong.2012.E01.720p.BluRay.x264.DTS-HDChina.mkv,0,欧美单片1_3T
393,欧美单片,鸟鸣, 3.28 GiB,1280 * 720, 1h 20mn,5834 Kbps,外挂中英,Birdsong.2012.E02.720p.BluRay.x264.DTS-HDChina.mkv,0,欧美单片1_3T
394,欧美单片,黄铜茶壶, 5.67 GiB,1280 * 544, 1h 41mn,8003 Kbps,外挂中英,黄铜茶壶.The.Brass.Teapot.2012.BluRay.720p.DTS.x264-HDWinG.mkv,0,欧美单片1_3T
395,欧美单片,13宗罪, 4.27 GiB,1280 * 536, 1h 32mn,6601 Kbps,外挂中英,13.Sins.2014.BluRay.720p.x264.AC3-HDWinG.mkv,0,欧美单片1_3T
396,欧美单片,I型起源, 4.37 GiB,1280 * 536, 1h 47mn,5817 Kbps,外挂中英,I型起源.I.Origins.2014.LIMITED.720p.BluRay.X264.mkv,0,欧美单片1_3T
397,欧美单片,一触即发, 4.35 GiB,1280 * 536, 1h 45mn,5903 Kbps,外挂中英,Jack.Ryan.Shadow.Recruit.2014.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
398,欧美单片,三日刺杀, 5.51 GiB,1280 * 536, 2h 2mn,6445 Kbps,外挂中英,3.Days.to.Kill.2014.EXTENDED.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
399,欧美单片,不惧风暴, 4.35 GiB,1280 * 720, 1h 29mn,6981 Kbps,未知字幕|外挂中英,Into.the.Storm.2014.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
400,欧美单片,不速之客, 3.59 GiB,1280 * 532, 1h 39mn,5133 Kbps,外挂中英,不速之客.The.Guest.2014.720p.BluRay.x264-WiKi.mkv,0,欧美单片1_3T
401,欧美单片,人皮交易, 3.46 GiB,1280 * 534, 1h 36mn,5139 Kbps,外挂中英,Skin.Trade.2014.720p.BluRay.x264-WiKi.mkv,0,欧美单片1_3T
402,欧美单片,伸冤人, 5.50 GiB,1280 * 536, 2h 12mn,5968 Kbps,外挂中英,The.Equalizer.2014.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
403,欧美单片,佐州自救兄弟, 4.36 GiB,1280 * 534, 1h 39mn,6270 Kbps,外挂中英,佐州自救兄弟.Ride.Along.2014.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
404,欧美单片,偷盗艺术, 3.50 GiB,1280 * 534, 1h 30mn,5551 Kbps,外挂中英,Art.Of.Steal.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
405,欧美单片,光逝, 4.37 GiB,1280 * 544, 1h 34mn,6644 Kbps,外挂中文|未知字幕,Dying.of.the.Light.2014.720p.BluRay.x264-ROVERS.mkv,0,欧美单片1_3T
406,欧美单片,冬日奇缘, 5.01 GiB,1280 * 534, 1h 58mn,6072 Kbps,外挂中英,Winters.Tale.2014.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
407,欧美单片,前目的地, 4.35 GiB,1280 * 534, 1h 37mn,6371 Kbps,外挂中英,Predestination.2014.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
408,欧美单片,十一月杀手, 5.01 GiB,1280 * 534, 1h 48mn,6617 Kbps,外挂中英,The.November.Man.2014.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
409,欧美单片,华沙谍战, 6.04 GiB,1280 * 536, 2h 7mn,6772 Kbps,外挂中文,Jack.Strong.2014.720p.PL.BluRay.x264.DTS-RARBG.mkv,0,欧美单片1_3T
